;data;cidade;estado;formato
531;3/7/98 08:00;Malabar;FL;Triangle
532;3/5/98 22:45;Pittsfield;ME;Formation
533;3/5/98 19:00;Norfolk;VA;Fireball
534;3/5/98 16:00;Spanish Fork;UT;Triangle
535;3/5/98 10:00;Goleta;CA;Circle
536;3/3/98 20:00;Flagstaff;AZ;Light
537;3/3/98 20:00;Houston;TX;Sphere
538;3/1/98 22:00;New Albany;IN;Light
539;3/1/98 19:00;Windham;NY;Formation
540;3/1/98 02:30;Beal AFB;CA;Disk
541;4/30/98 19:00;Austin;TX;Sphere
542;4/30/98 01:00;Reno (30 miles due east of, in California);CA;Other
543;4/29/98 07:15;Republic (northwest);WA;Fireball
544;4/29/98 06:25;Simpsonville;SC;Light
545;4/28/98 22:42;Colorado Springs;CO;Flash
546;4/28/98 22:00;Tulsa;OK;Circle
547;4/27/98 11:00;Santa Cruz;CA;Other
548;4/26/98 23:50;Comer;GA;Disk
549;4/26/98 21:45;Eagan;MN;Light
550;4/25/98 22:30;Roca;NE;Triangle
551;4/25/98 21:45;Blanchard;OK;Triangle
552;4/25/98 21:00;Manito (outside of);IL;Formation
553;4/25/98 20:00;Frisco;CO;Oval
554;4/24/98 00:30;Mt. Charlston;NV;Formation
555;4/24/98 00:25;Bedford Park;IL;Fireball
556;4/23/98 22:30;West Boca Raton;FL;Circle
557;4/23/98 21:25;Shoreline (Views from);WA;Other
558;4/23/98 18:00;Hollywood;CA;Light
559;4/23/98 17:21;Oconomowoc;WI;Light
560;4/23/98 16:00;Epcot Center (Walt Diseny World);FL;Disk
561;4/23/98 04:01;Oneonta;NY;Light
562;4/22/98 22:00;North Little Rock;AR;Light
563;4/22/98 21:30;Federal Way (3 miles north of);WA;Light
564;4/22/98 21:30;Yakima;WA;Circle
565;4/22/98 21:30;Vancouver (western sky over), moving north to south.;WA;Light
566;4/22/98 21:24;Pacific;WA;Light
567;4/22/98 21:23;Bangor Submarine Base (Olympic Penninsula);WA;Disk
568;4/22/98 21:22;Shelton;WA;Circle
569;4/22/98 21:20;Snohomish;WA;Oval
570;4/22/98 21:20;Friday Harbor;WA;Fireball
571;4/22/98 21:20;Portland (southeast);OR;Sphere
572;4/22/98 20:00;Sierra Vista;AZ;Light
573;4/22/98 16:00;Machias;ME;Light
574;4/22/98 05:00;Melbourne (looking in the SE sky, perhaps over Bahama);FL;Light
575;4/21/98 23:46;Santa Cruz;CA;Fireball
576;4/21/98 00:24;Pecos (mile marker 205 highway 10);TX;Chevron
577;4/20/98 22:00;Brighton;IL;Triangle
578;4/20/98 21:00;Muskegon;MI;Other
579;4/20/98 10:30;Valdosta (south of);GA;Circle
580;4/20/98 09:00;Vancouver;WA;Sphere
581;4/19/98 22:10;Chicago (near O'hare airport);IL;Other
582;4/18/98 21:30;Glenview;IL;Triangle
583;4/18/98 14:00;Tampa (near);FL;Changing
584;4/17/98 23:15;Plainwell;MI;Triangle
585;4/16/98 23:16;Lafayette/Moraga (Between);CA;Fireball
586;4/16/98 15:00;Fort Gay;WV;Disk
587;4/16/98 03:08;Milpitas;CA;Sphere
588;4/15/98 23:30;Lancing (Rome Road);TN;Light
589;4/15/98 22:00;Magna;UT;Light
590;4/15/98 22:00;New Bedford;MA;Oval
591;4/15/98 22:00;Arlington;VT;Light
592;4/15/98 20:48;Flagstaff;AZ;Circle
593;4/15/98 20:30;Hartsgrove;OH;Disk
594;4/15/98 20:00;Richmond;CA;Disk
595;4/15/98 17:44;Roanoke;VA;Fireball
596;4/15/98 15:00;Murfreesboro;TN;Sphere
597;4/15/98 13:00;San Antonio;TX;Cylinder
598;4/15/98 09:00;South Zanesville;OH;Light
599;4/15/98 08:20;Baraboo;WI;Sphere
600;4/15/98 08:00;Passaic;NJ;Other
601;4/15/98 07:45;Catawba;OH;Triangle
602;4/15/98 03:30;Ashland (outside Douglas Co.);NE;Fireball
603;4/14/98 21:30;Texico;IL;Other
604;4/14/98 13:19;Vienna;VA;Changing
605;4/14/98 03:20;Spokane;WA;Light
606;4/13/98 07:00;Binghamton;NY;Other
607;4/12/98 23:30;Cleveland;TN;Triangle
608;4/12/98 22:00;Castle Rock;CO;Triangle
609;4/12/98 18:45;Cleveland;OH;Light
610;4/12/98 17:00;Waldorf;MD;Oval
611;4/12/98 00:30;Yucaipa;CA;Light
612;4/11/98 21:15;Corralitos;CA;Other
613;4/11/98 19:00;Spring Valley;CA;Fireball
614;4/11/98 11:00;Woodland Hills;CA;Light
615;4/10/98 21:00;Pembroke Pines;FL;Triangle
616;4/10/98 11:30;Fort Lewis;WA;Circle
617;4/10/98 05:45;El Cajon;CA;Cigar
618;4/9/98 23:00;Golden Valley;MN;Cylinder
619;4/9/98 21:34;Colorado Springs;CO;Other
620;4/9/98 21:15;Colorado Springs;CO;Other
621;4/9/98 10:00;San Diego;CA;Oval
622;4/6/98;Lake Wales;FL;Light
623;4/5/98 23:35;Channahon (near Joliet);IL;Triangle
624;4/5/98 19:00;it was in the middle of no where;GA;Disk
625;4/5/98 11:50;Soquel;CA;Other
626;4/5/98 08:10;Baraboo;WI;Light
627;4/5/98 01:00;Winslow;ME;Light
628;4/4/98 23:30;Gardiner;ME;Circle
629;4/4/98 23:00;Northern California;CA;Light
630;4/4/98 09:00;Cheyenne;WY;Sphere
631;4/3/98 22:20;Eau Claire;WI;Diamond
632;4/3/98 21:30;1-25 corridor (southbound, 65 miles north NM border);CO;Disk
633;4/3/98 20:01;Wickiup (the closest city would be);AZ;Other
634;4/3/98 18:45;Fairfax (GMU campus);VA;Oval
635;4/3/98 07:30;Waldorf;MD;Circle
636;4/3/98 01:25;San Antonio;TX;Triangle
637;4/2/98 22:50;Greenville;OH;Other
638;4/2/98 21:30;Austin;TX;Flash
639;4/2/98 14:10;Midland;TX;Disk
640;4/2/98 05:00;Santa Clarita;CA;Fireball
641;4/1/98 21:00;Henry County;OH;Triangle
642;4/1/98 13:00;Providence;RI;Circle
643;4/1/98 08:00;Glendale;CA;Circle
644;5/31/98 21:30;Vancouver;WA;Triangle
645;5/31/98 21:00;Penfield;IL;Disk
646;5/31/98 02:30;Fort Hood;TX;Light
647;5/30/98 21:00;Salem;OR;Oval
648;5/30/98 04:00;Whitehorse;MT;Light
649;5/30/98 01:40;Woodstock;IL;Cigar
650;5/29/98 23:30;Elmira (at drive in movie);NY;Triangle
651;5/29/98 05:10;Phoenix;AZ;Cigar
652;5/29/98 05:10;Phoenix;AZ;Cigar
653;5/29/98 05:00;Phoenix;AZ;Oval
654;5/29/98 04:45;Dallas;TX;Disk
655;5/29/98 03:00;Maple Shade;NJ;Sphere
656;5/29/98 01:30;North Bend;OH;Triangle
657;5/28/98 22:43;Davie;FL;Flash
658;5/28/98 22:30;Tucker;GA;Changing
659;5/28/98 20:30;Santa Fe;NM;Fireball
660;5/28/98 20:10;Stanwood;WA;Rectangle
661;5/25/98 12:05;Madison;WI;Cylinder
662;5/24/98 22:40;Asbury Park;NJ;Cigar
663;5/23/98 16:30;Boston Location/Hancock;MI;Disk
664;5/23/98 12:00;Moab;UT;Fireball
665;5/22/98 21:00;Tigard;OR;Triangle
666;5/22/98 14:20;Indianapolis;IN;Changing
667;5/21/98 21:30;Denver;CO;Flash
668;5/21/98 20:00;St. Charles;ID;Other
669;5/21/98 13:00;Ridgway;PA;Disk
670;5/21/98 02:50;Spokane;WA;Light
671;5/20/98 22:40;Burlington;VT;Light
672;5/20/98 22:30;Salt Lake City;UT;Chevron
673;5/20/98 21:45;Buffalo Grove;IL;Light
674;5/20/98 21:00;Morristown;OH;Fireball
675;5/20/98 17:30;Atlantic City;NJ;Circle
676;5/20/98 04:30;Granville;OH;Light
677;5/20/98 03:15;Norfolk;MA;Other
678;5/20/98 02:00;Hill AFB;UT;Chevron
679;5/20/98 01:00;Fort Myers;FL;Circle
680;5/18/98 23:30;Rapid City;SD;Other
681;5/17/98 23:30;Salt Lake City;UT;Triangle
682;5/17/98 23:20;Kaleva;MI;Light
683;5/17/98 22:25;Colorado Springs;CO;Light
684;5/17/98 17:00;Almont;MI;Circle
685;5/17/98 08:10;Belle Vernon;PA;Other
686;5/16/98 23:47;Simla;CO;Changing
687;5/16/98 22:30;Manteca;CA;Triangle
688;5/16/98 21:45;Andover;MN;Light
689;5/16/98 16:00;Overland Park;KS;Fireball
690;5/16/98 03:00;Wheat Ridge;CO;Cylinder
691;5/16/98 02:30;Westbrook;ME;Oval
692;5/15/98 23:30;Pueblo West;CO;Triangle
693;5/15/98 23:00;Newnan;GA;Light
694;5/15/98 21:45;Sebastopol;MS;Light
695;5/15/98 20:00;Vincennes;IN;Triangle
696;5/15/98 20:00;New York City (Bronx);NY;Oval
697;5/15/98 18:00;Des Plaines;IL;Other
698;5/15/98 07:30;Ft. Campbell;KY;Circle
699;5/15/98 07:30;Nettleton;MS;Light
700;5/15/98 00:00;S. Beloit;IL;Circle
701;5/15/98;Rose;NY;Triangle
702;5/12/98 21:00;Chebanse;IL;Disk
703;5/12/98 16:00;"Kinston/Richlands (between; Rt. 258)";NC;Cigar
704;5/12/98 03:00;Pampa;TX;Light
705;5/12/98 01:00;Superior;WI;Circle
706;5/11/98 22:12;South Holland;IL;Disk
707;5/10/98 22:00;Oklahoma;OK;Circle
708;5/10/98 21:30;Carpentersville;IL;Circle
709;5/10/98 10:00;Seattle;WA;Fireball
710;5/9/98 20:00;Asbury community;NC;Light
711;5/8/98 22:00;Midlothian;IL;Other
712;5/8/98 21:40;Pompano Beach;FL;Triangle
713;5/8/98 21:40;Deerfield Beach;FL;Light
714;5/8/98 19:15;New York City (Bronx);NY;Triangle
715;5/6/98 23:30;Manito (2 miles north of);IL;Triangle
716;5/6/98 20:00;Colorado Springs;CO;Other
717;5/6/98 13:30;Auburn;WA;Sphere
718;5/4/98 06:00;Moultrie;GA;Changing
719;5/4/98 00:00;San Diego;CA;Disk
720;5/3/98 21:00;Las Vegas;NV;Triangle
721;5/2/98 22:45;Portland;OR;Triangle
722;5/2/98 06:00;Los Angeles;CA;Triangle
723;5/2/98 01:00;Fort Smith;AR;Disk
724;5/1/98 22:00;Gwinn;MI;Triangle
725;5/1/98 21:00;Lufkin;TX;Light
726;5/1/98 21:00;Cleveland;OH;Light
727;5/1/98 18:30;New York City (Manhattan);NY;Triangle
728;5/1/98 16:00;Cordele;GA;Diamond
729;5/1/98 14:00;Ocala;FL;Cigar
730;5/1/98 02:00;San Diego;CA;Light
731;5/1/98 00:00;Hardin;KY;Triangle
732;5/1/98 00:00;"Rural (""middle of nowhere"")";NV;Formation
733;6/30/98 21:30;Waldorf;MD;Oval
734;6/30/98 21:30;Brooklyn;MI;Oval
735;6/30/98 20:40;Pasadena;MD;Cigar
736;6/30/98 18:40;Rome;GA;Sphere
737;6/30/98 13:00;Alpha;IL;Circle
738;6/30/98 13:00;Urbana;IL;Cylinder
739;6/30/98 10:00;Commerce Township;MI;Changing
740;6/30/98 04:15;Algonac;MI;Triangle
741;6/30/98 03:58;Bettendorf;IA;Light
742;6/30/98 03:00;Port St. Lucie;FL;Disk
743;6/30/98 02:00;Indianola;IA;Diamond
744;6/30/98 01:30;Quartzite;AZ;Flash
745;6/30/98;Jackson;MS;Cylinder
746;6/29/98 23:45;Waterford;WI;Flash
747;6/29/98 23:01;Yakima;WA;Fireball
748;6/29/98 12:00;Reno;NV;Circle
749;6/28/98 23:20;Sacramento;CA;Cigar
750;6/28/98 23:00;Central Point;OR;Light
751;6/28/98 23:00;Goat Island/Isle of Palm (between, Intracoastal Waterway);SC;Fireball
752;6/28/98 22:00;Fitchburg;MA;Circle
753;6/28/98 22:00;Craig (5 miles east of);MT;Oval
754;6/28/98 05:00;Ellicott City;MD;Sphere
755;6/28/98 02:30;Blossburg (5 miles east of);PA;Light
756;6/27/98 22:40;Penfield;NY;Circle
757;6/27/98 21:15;Trenton (Hamilton Township);NJ;Disk
758;6/27/98 20:50;East Amwell Township;NJ;Oval
759;6/27/98 20:06;East Amwell;NJ;Circle
760;6/26/98 19:30;Apple Valley;CA;Other
761;6/26/98 10:15;Trumann/Jonesboro;AR;Other
762;6/25/98 22:18;Las Cruces;NM;Circle
763;6/25/98 13:00;Plymouth;WI;Circle
764;6/25/98 11:00;Boise;ID;Sphere
765;6/25/98 10:23;Flagstaff;AZ;Sphere
766;6/25/98 10:15;Moab (near, in Arches National Park);UT;Light
767;6/25/98 02:00;Cleveland;OH;Sphere
768;6/24/98 22:00;Austin (area);TX;Other
769;6/24/98 18:30;Lewiston (In Maine near);ME;Light
770;6/23/98 01:15;Apex/Holly Springs (between);NC;Triangle
771;6/23/98 00:30;Neshkoro;WI;Other
772;6/22/98 22:30;Santee;SC;Cylinder
773;6/22/98 04:30;Austin;TX;Triangle
774;6/22/98 01:00;Ellsworth;WI;Light
775;6/22/98 00:45;Evansville;IN;Light
776;6/21/98 23:30;Waveland;MS;Oval
777;6/21/98 22:30;Corpus Christi;TX;Cylinder
778;6/21/98 22:10;Moundsville;WV;Light
779;6/21/98 21:30;San Bruno;CA;Disk
780;6/20/98 23:30;Cary;NC;Circle
781;6/20/98 23:00;Wrightwood;CA;Circle
782;6/20/98 22:30;Rochester;NY;Chevron
783;6/20/98 22:00;Eustace;TX;Oval
784;6/20/98 21:30;Wilmington;NC;Other
785;6/20/98 20:00;Medford;MA;Cylinder
786;6/20/98 18:00;St.Helens;OR;Fireball
787;6/20/98 17:50;Covington;WA;Circle
788;6/20/98 14:00;Claremore;OK;Sphere
789;6/20/98 03:30;Jacksonville;FL;Circle
790;6/20/98 02:00;Dover;DE;Rectangle
791;6/20/98 02:00;Hartsgrove;OH;Light
792;6/20/98 00:39;Superior;MT;Triangle
793;6/18/98 22:30;Kirkland;WA;Diamond
794;6/18/98 18:45;Narcoossee;FL;Light
795;6/17/98 22:45;Corvallis;OR;Sphere
796;6/17/98 01:30;Roseville (Memorial Field);MI;Light
797;6/16/98 23:30;Aspers;PA;Circle
798;6/16/98 20:46;Vincennes;IN;Light
799;6/16/98 08:46;Vincennes;IN;Light
800;6/15/98 23:00;Edmond;OK;Fireball
801;6/15/98 23:00;McHenry;IL;Light
802;6/15/98 22:34;Healdsburg (due S of);CA;Fireball
803;6/15/98 22:10;Bryan;TX;Light
804;6/15/98 22:00;Campwood;TX;Circle
805;6/15/98 22:00;New Haven;KY;Triangle
806;6/15/98 21:30;Valley Springs;CA;Other
807;6/15/98 21:00;Bensalem;PA;Disk
808;6/15/98 21:00;Bellingham;WA;Light
809;6/15/98 20:30;Rochester;IN;Light
810;6/15/98 20:00;Pontoto/Thaxton (between);MS;Triangle
811;6/15/98 20:00;Stoddard Valley;CA;Other
812;6/15/98 14:00;Florissant;CO;Circle
813;6/15/98 14:00;Lancaster;NY;Circle
814;6/15/98 11:00;Kalkaska;MI;Cigar
815;6/15/98 11:00;Navajo Lake;NM;Sphere
816;6/15/98 08:23;Beavercreek;OH;Other
817;6/15/98 05:47;Kingsville;TX;Light
818;6/15/98 03:00;Stockton (east of);CA;Fireball
819;6/15/98 03:00;Irwindale;CA;Light
820;6/15/98 01:00;Glide;OR;Sphere
821;6/15/98 00:30;Boy Scout Camp Royenea;CA;Disk
822;6/15/98 00:01;Cartago;CA;Sphere
823;6/14/98 04:30;Columbus;OH;Formation
824;6/13/98 19:00;Gresham;OR;Circle
825;6/13/98 13:00;Spokane;WA;Oval
826;6/12/98 22:45;Montebello;CA;Light
827;6/12/98 22:30;Perris;CA;Light
828;6/12/98 21:35;Santa Monica;CA;Formation
829;6/12/98 10:30;Grayling;MI;Sphere
830;6/11/98 21:58;Kansas City;MO;Light
831;6/11/98 21:00;Tampa;FL;Light
832;6/11/98 18:15;Patterson;CA;Disk
833;6/11/98 17:25;Lincoln City;OR;Changing
834;6/11/98 13:00;Palm Springs;CA;Circle
835;6/10/98 22:00;Newalla (Canada);OK;Other
836;6/10/98 20:00;Mechanicsville;IA;Triangle
837;6/10/98 02:30;Chicago;IL;Circle
838;6/9/98 21:30;Brownsville;TX;Light
839;6/9/98 06:20;Lynch Mountain;KY;Other
840;6/9/98 00:00;San Bernardino;CA;Diamond
841;6/8/98 23:40;Salem;OR;Light
842;6/8/98 21:00;Newport;RI;Light
843;6/7/98 23:06;Chesterfield;MO;Fireball
844;6/7/98 23:00;Watertown;NY;Circle
845;6/7/98 22:00;Cornville;AZ;Fireball
846;6/7/98 21:40;Framingham;MA;Other
847;6/7/98 21:05;Phoenix;AZ;Fireball
848;6/7/98 14:00;Los Angeles;CA;Triangle
849;6/6/98 23:15;St. Louis;MO;Diamond
850;6/6/98 22:00;Vero Beach;FL;Light
851;6/6/98 22:00;Elba;NY;Light
852;6/6/98 21:30;Tampa;FL;Light
853;6/6/98 19:00;Salinas;CA;Fireball
854;6/6/98 16:15;Clifton;NJ;Sphere
855;6/6/98 14:18;Reno;NV;Formation
856;6/6/98 00:30;Bailey/Fairplay (between, off Hy 285);CO;Circle
857;6/5/98 03:31;West Paterson;NJ;Disk
858;6/4/98 22:30;Panama City Beach;FL;Triangle
859;6/4/98 08:30;Chicago (downtown);IL;Sphere
860;6/4/98 06:19;Ocotillo;CA;Triangle
861;6/4/98;Rydal (Johnson Mt. Rd.);GA;Light
862;6/3/98 17:30;Waco/Amarillo (enroute to);TX;Cylinder
863;6/2/98 19:15;Lake Weir;FL;Triangle
864;6/1/98 23:00;Aransas Pass;TX;Circle
865;6/1/98 23:00;Rancho Tehama;CA;Disk
866;6/1/98 22:00;Destrehan;LA;Light
867;6/1/98 22:00;Valencia;CA;Triangle
868;6/1/98 22:00;Liberty County (on highway);MT;Other
869;6/1/98 22:00;Portland;OR;Triangle
870;6/1/98 22:00;Bayfield (near, Lake Superior, south shore);WI;Fireball
871;6/1/98 21:30;Mt. Airy;NC;Light
872;6/1/98 21:30;Wendover;UT;Triangle
873;6/1/98 21:00;Salem;OR;Other
874;6/1/98 21:00;Sulphur;LA;Sphere
875;6/1/98 20:00;New Rochelle;NY;Light
876;6/1/98 20:00;O'Fallon;MO;Triangle
877;6/1/98 18:00;Hunstville;AL;Changing
878;6/1/98 18:00;Denmark;SC;Triangle
879;6/1/98 17:00;Toledo;OH;Oval
880;6/1/98 16:30;Colville;WA;Other
881;6/1/98 14:00;West Plains;MO;Triangle
882;6/1/98 14:00;Boston;MA;Disk
883;6/1/98 14:00;West Richland;WA;Oval
884;6/1/98 12:30;Los Angeles;CA;Disk
885;6/1/98 12:00;Bozeman;MT;Disk
886;6/1/98 11:00;Kelseyville;CA;Triangle
887;6/1/98 10:30;Winston-Salem (north of);NC;Circle
888;6/1/98 10:00;Ellensburg;WA;Light
889;6/1/98 09:30;Wilmington;DE;Oval
890;6/1/98 02:00;Pensacola Beach;FL;Light
891;6/1/98 02:00;Nipomo;CA;Light
892;6/1/98 01:00;Mechanicsburg;OH;Oval
893;6/1/98 01:00;Danville;OH;Disk
894;6/1/98 01:00;Bakersfield;CA;Triangle
895;6/1/98 00:15;Denver;CO;Circle
896;6/1/98;Andrews;NC;Cylinder
897;7/31/98 04:00;Grass Valley;CA;Light
898;7/31/98 03:30;Las Vegas;NV;Triangle
899;7/31/98 00:00;San Diego;CA;Other
900;7/30/98 23:45;Auanga;CA;Circle
901;7/30/98 22:00;St. Helen;MI;Circle
902;7/30/98 22:00;Waynesboro;VA;Disk
903;7/29/98 00:15;Aloha;OR;Light
904;7/28/98 22:00;Tulare (close to, on I-5);CA;Rectangle
905;7/28/98 18:45;Bristol;VA;Disk
906;7/28/98 18:10;Bristol;VA;Disk
907;7/28/98 10:56;Omaha;NE;Triangle
908;7/28/98 01:30;Yuma;AZ;Triangle
909;7/27/98 21:13;Castle Creek;NY;Circle
910;7/27/98 04:40;Charleston;WV;Fireball
911;7/27/98 03:00;Southampton;NY;Changing
912;7/26/98 23:23;Corte Madera;CA;Triangle
913;7/26/98 21:30;Ballston Spa;NY;Oval
914;7/26/98 18:25;Portland;OR;Cylinder
915;7/26/98 00:30;Erie;PA;Light
916;7/25/98 22:00;Tucson;AZ;Light
917;7/25/98 22:00;Cascade Range (central, near north sister);OR;Light
918;7/25/98 21:00;Vancouver;WA;Triangle
919;7/25/98 20:00;Moscow Mills;MO;Cigar
920;7/25/98 18:30;Jefferson (near);CO;Oval
921;7/25/98 16:30;Tigard (suburb of Portland);OR;Oval
922;7/24/98 23:30;Seely Lake (near);MT;Light
923;7/24/98 22:55;Tucson (due N,  low  below an a/c);AZ;Fireball
924;7/24/98 14:30;Washington, D.C. (Capitol Hill);DC;Cigar
925;7/24/98 01:40;Portland;ME;Other
926;7/23/98 22:30;Fort Smith (about 20 miles SW);AR;Light
927;7/23/98;Hubbard, (approx 30 mi. south of Portland;OR;Other
928;7/22/98 17:43;Athens;AL;Disk
929;7/21/98 21:45;Leo;IN;Light
930;7/21/98 21:00;Houston;TX;Other
931;7/21/98 12:00;Rochester;NY;Other
932;7/21/98 02:00;Mohrsville/Centerport;PA;Formation
933;7/20/98 22:00;Canton;MI;Fireball
934;7/20/98 22:00;Sun City;CA;Formation
935;7/20/98 21:00;Clearfield;IA;Sphere
936;7/20/98 21:00;Callaway;MN;Fireball
937;7/20/98 21:00;Pembroke Pines;FL;Triangle
938;7/20/98 20:00;Brownstown;MI;Light
939;7/20/98 18:30;Romulus (Metro Airport);MI;Formation
940;7/20/98 16:00;Sulphur Springs;TX;Triangle
941;7/20/98 16:00;Sulphur springs;TX;Triangle
942;7/20/98 12:00;Des Moines;IA;Other
943;7/20/98 02:00;Tinley Park/I-57 (Between, on I 80);IL;Light
944;7/20/98 01:00;Ogden (northeast of);UT;Disk
945;7/19/98 15:00;Newberry;MI;Cylinder
946;7/19/98 05:00;Winchendon;MA;Sphere
947;7/18/98 22:00;Rimrock Lake;WA;Formation
948;7/18/98 10:07;Longmont;CO;Triangle
949;7/18/98 02:15;Chandler;AZ;Light
950;7/17/98 22:51;Portland;OR;Light
951;7/17/98 22:00;Tukwila (Viewed from, looking east);WA;Light
952;7/17/98 22:00;Fort Lauderdale;FL;Flash
953;7/17/98 16:00;Cleveland;OH;Other
954;7/17/98 07:45;Indianapolis (Carmel);IN;Sphere
955;7/17/98 02:10;Jacksonville (Interstate 10, heading E);FL;Diamond
956;7/17/98 02:02;Jacksonville (I-10 Milemarker 238, heading E);FL;Other
957;7/17/98 02:00;Jacksonville (I-10,  10 Milemarker 235, Heading E);FL;Light
958;7/16/98 23:00;Carson City;NV;Sphere
959;7/16/98 22:00;Pine Bush;NY;Sphere
960;7/16/98 15:00;Puyallup;WA;Other
961;7/16/98 09:30;Muscatine;IA;Oval
962;7/15/98 23:30;Whitehall;MI;Light
963;7/15/98 23:30;Salem;NH;Circle
964;7/15/98 22:30;Killeen/Willow Springs (area);TX;Flash
965;7/15/98 22:30;Chapel Hill;TN;Formation
966;7/15/98 22:00;Lynnwood;WA;Triangle
967;7/15/98 21:30;Scales Mound;IL;Light
968;7/15/98 21:30;Chiricahua Mountains;AZ;Circle
969;7/15/98 21:00;Medford;OR;Circle
970;7/15/98 20:00;McMinnville;TN;Oval
971;7/15/98 19:00;Sterling;VA;Disk
972;7/15/98 15:00;Spokane;WA;Oval
973;7/15/98 14:30;Dublin;OH;Flash
974;7/15/98 14:00;New York City (Brooklyn);NY;Other
975;7/15/98 08:00;Columbus;OH;Other
976;7/15/98 05:00;San Bernardino;CA;Light
977;7/15/98 01:30;Council;ID;Triangle
978;7/15/98 01:30;Albuquerque;NM;Fireball
979;7/15/98 01:00;Rachel;NV;Other
980;7/15/98 01:00;Minneapolis;MN;Disk
981;7/14/98 23:00;Shanadoah;IA;Triangle
982;7/13/98 23:05;Idaho Falls;ID;Triangle
983;7/13/98 21:00;Chocowinity;NC;Disk
984;7/13/98 08:45;Schererville;IN;Sphere
985;7/13/98 02:00;San Francisco International Airport;CA;Changing
986;7/12/98 22:25;Mt. Morris;PA;Light
987;7/12/98 22:00;Angola;NY;Formation
988;7/12/98 21:45;Salisbury (E Ridge Rd.);NC;Fireball
989;7/12/98 20:00;Decatur;AL;Other
990;7/12/98 02:50;Centerville;OH;Light
991;7/11/98 22:43;Franklin Park (60131);IL;Circle
992;7/11/98 22:20;Chicago;IL;Light
993;7/11/98 17:00;Lincoln;MA;Sphere
994;7/11/98 13:35;Hwy 30, heading west;PA;Other
995;7/11/98 12:00;Medina County;OH;Light
996;7/10/98 22:15;San Angelo;TX;Formation
997;7/10/98 22:00;Westford;VT;Disk
998;7/10/98 20:00;Brick;NJ;Sphere
999;7/10/98 17:30;Arnold;MO;Light
1000;7/10/98 15:00;New Rochelle;NY;Cigar
1001;7/10/98 00:45;South Prairie;WA;Other
1002;7/9/98 21:30;New York City (Brooklyn);NY;Disk
1003;7/9/98 21:30;Hubbard;OH;Triangle
1004;7/9/98 20:24;Fernley;NV;Triangle
1005;7/8/98 23:00;West Bloomfield;MI;Other
1006;7/8/98 07:30;Albany;NY;Rectangle
1007;7/8/98 02:00;Lakin;KS;Triangle
1008;7/7/98 23:10;Danville;PA;Sphere
1009;7/7/98 22:00;Hull;GA;Oval
1010;7/7/98 21:00;Livermore;CA;Other
1011;7/7/98 17:00;Denver (above);CO;Sphere
1012;7/7/98 01:35;Massillon;OH;Formation
1013;7/7/98 01:00;Camdenton;MO;Other
1014;7/6/98 17:40;Rapid City;SD;Other
1015;7/6/98 13:30;Elkhart;IN;Cigar
1016;7/6/98 01:24;Loomis;WA;Flash
1017;7/5/98 23:30;Cook;MN;Light
1018;7/5/98 21:00;Portland;ME;Triangle
1019;7/5/98 03:00;Panora;IA;Sphere
1020;7/5/98 02:00;Manasota Key;FL;Formation
1021;7/5/98 00:34;Round Lake Beach, Illinois;IL;Light
1022;7/5/98 00:00;Lake Vermillion;MN;Disk
1023;7/4/98 23:45;Holland;MI;Light
1024;7/4/98 23:45;Clarkston;MI;Light
1025;7/4/98 23:15;Hillsboro;MO;Sphere
1026;7/4/98 23:00;Boston;MA;Sphere
1027;7/4/98 23:00;Huntsville;AL;Light
1028;7/4/98 22:55;Burien (looking SW, three tree point to Vashon Island);WA;Light
1029;7/4/98 22:30;Nags Head;NC;Light
1030;7/4/98 22:00;Akron;OH;Other
1031;7/4/98 22:00;Boston;MA;Sphere
1032;7/4/98 19:00;Fenton;MI;Diamond
1033;7/4/98 10:23;Hawii (Waikiki);HI;Light
1034;7/3/98 21:30;Huntsville;AL;Light
1035;7/2/98 04:30;Bluewater Lake;NM;Light
1036;7/1/98 22:00;Lockwood;CA;Cigar
1037;7/1/98 20:45;Fresno;CA;Triangle
1038;7/1/98 17:20;Casa Grande;AZ;Circle
1039;7/1/98 02:00;Rapid City;MI;Sphere
1040;7/1/98;Roseville;CA;Circle
1041;8/30/98 04:00;St. Augustine;FL;Triangle
1042;8/29/98 21:30;West Salem;OH;Changing
1043;8/29/98 17:00;San Francisco;CA;Diamond
1044;8/28/98 22:30;Frances;WA;Fireball
1045;8/28/98 22:25;Mt. Vernon;OR;Fireball
1046;8/28/98 19:00;West Islip;NY;Other
1047;8/28/98 05:45;Mobile;AL;Light
1048;8/28/98 05:45;Minneapolis;MN;Sphere
1049;8/28/98 02:15;San Diego;CA;Sphere
1050;8/27/98 23:00;Villa Nueva State Park;NM;Cigar
1051;8/27/98 01:30;Oregon;OH;Fireball
1052;8/26/98 23:00;Waterford;MI;Fireball
1053;8/26/98 22:00;Mariposa;CA;Fireball
1054;8/25/98 13:00;Sandpoint;ID;Disk
1055;8/24/98 22:00;Landover (Raljon);MD;Diamond
1056;8/24/98 20:45;Westfield;MA;Triangle
1057;8/24/98 13:00;Albuquerque (Outside of);NM;Triangle
1058;8/24/98 06:15;Houston (5 miles south of);TX;Light
1059;8/23/98 11:45;Santa Rosa;CA;Disk
1060;8/22/98 22:20;Northglenn;CO;Fireball
1061;8/22/98 20:00;Telluride;CO;Light
1062;8/22/98 08:50;Osceola;IN;Light
